payment_id,invoice_id,customer_id,payment_date,amount_paid,payment_type,days_late
4630,INV-001680,29.0,2025-09-29,19889.92,invoice_payment,11.0
4461,INV-004302,129.0,2025-09-29,44306.39,invoice_payment,41.0
4713,INV-002492,10.0,2025-09-29,365633.5,invoice_payment,5.0
4272,INV-001930,43.0,2025-09-29,21731.13,invoice_payment,45.0
4233,INV-006938,41.0,2025-09-29,9266.8,invoice_payment,49.0
3791,INV-001737,127.0,2025-09-29,86032.11,invoice_payment,56.0
4836,INV-005959,2.0,2025-09-29,23221.9,invoice_payment,10.0
4125,INV-007971,106.0,2025-09-29,10948.59,invoice_payment,58.0
4256,INV-006650,41.0,2025-09-29,9434.75,invoice_payment,46.0
4862,INV-001840,6.0,2025-09-30,11049.4,invoice_payment,8.0
3578,INV-002835,106.0,2025-09-30,113429.74,invoice_payment,73.0
4641,INV-001176,133.0,2025-09-30,25480.59,invoice_payment,26.0
3577,INV-007699,119.0,2025-09-30,70922.89,invoice_payment,73.0
3616,INV-000851,135.0,2025-09-30,33282.6,invoice_payment,70.0
4351,INV-007465,43.0,2025-09-30,16508.22,invoice_payment,53.0
3657,INV-003590,98.0,2025-09-30,28968.47,invoice_payment,67.0
3720,INV-000598,130.0,2025-09-30,39067.17,invoice_payment,92.0
4813,INV-003241,1.0,2025-09-30,44696.4,invoice_payment,13.0
4343,INV-006194,11.0,2025-09-30,54656.03,invoice_payment,9.0
4076,INV-001444,131.0,2025-09-30,34492.24,invoice_payment,63.0
4291,INV-001110,3.0,2025-09-30,29988.31,invoice_payment,13.0
3960,INV-003841,125.0,2025-09-30,10159.84,invoice_payment,72.0
4140,INV-001470,95.0,2025-09-30,13841.72,invoice_payment,72.0
4151,INV-004591,131.0,2025-09-30,27033.58,invoice_payment,57.0
4336,INV-000809,50.0,2025-10-01,29506.8,invoice_payment,41.0
4042,INV-006332,127.0,2025-10-01,29503.52,invoice_payment,67.0
4405,INV-002267,38.0,2025-10-01,5901.55,invoice_payment,35.0
4324,INV-003056,1.0,2025-10-01,12821.04,invoice_payment,12.0
3833,INV-001969,130.0,2025-10-01,20079.94,invoice_payment,84.0
4263,INV-006979,53.0,2025-10-01,25283.87,invoice_payment,48.0
3937,INV-000771,78.0,2025-10-01,10416.36,invoice_payment,45.0
4504,INV-000082,106.0,2025-10-01,48158.37,invoice_payment,25.0
3792,INV-006572,69.0,2025-10-01,497744.7,invoice_payment,58.0
4445,INV-003672,107.0,2025-10-01,20520.72,invoice_payment,46.0
4444,INV-005360,127.0,2025-10-01,39893.78,invoice_payment,31.0
4681,INV-004574,141.0,2025-10-01,17400.01,invoice_payment,25.0
4074,INV-007398,44.0,2025-10-01,28372.56,invoice_payment,34.0
4251,INV-001950,148.0,2025-10-02,37674.77,invoice_payment,50.0
4147,INV-003380,129.0,2025-10-02,45517.0,invoice_payment,29.0
4618,INV-005001,3.0,2025-10-02,13767.61,invoice_payment,15.0
4498,INV-005656,40.0,2025-10-02,43846.95,invoice_payment,27.0
4325,INV-001438,127.0,2025-10-02,40642.01,invoice_payment,43.0
3645,INV-002085,88.0,2025-10-02,33472.78,invoice_payment,70.0
4380,INV-006578,43.0,2025-10-02,394888.17,invoice_payment,38.0
4269,INV-004761,132.0,2025-10-02,37266.23,invoice_payment,48.0
4294,INV-000359,41.0,2025-10-02,280750.82,invoice_payment,45.0
4109,INV-001544,75.0,2025-10-02,43493.37,invoice_payment,77.0
8145,,,2025-10-02,76166.49,tax_refund,
4205,INV-002585,74.0,2025-10-02,126543.22,invoice_payment,54.0
4229,INV-006471,127.0,2025-10-02,38111.89,invoice_payment,52.0
4221,INV-006721,140.0,2025-10-02,42341.63,invoice_payment,53.0
4449,INV-005708,43.0,2025-10-02,49240.18,invoice_payment,31.0
4683,INV-007249,8.0,2025-10-02,12349.98,invoice_payment,10.0
4435,INV-005158,111.0,2025-10-02,12187.09,invoice_payment,48.0
4139,INV-004660,107.0,2025-10-03,22330.92,invoice_payment,60.0
3623,INV-003168,106.0,2025-10-03,9247.38,invoice_payment,72.0
3609,INV-005256,74.0,2025-10-03,13088.44,invoice_payment,74.0
4646,INV-006988,3.0,2025-10-03,47613.04,invoice_payment,14.0
4528,INV-003176,40.0,2025-10-03,24632.02,invoice_payment,40.0
4829,INV-006607,19.0,2025-10-03,17101.01,invoice_payment,14.0
4499,INV-005922,136.0,2025-10-03,44707.67,invoice_payment,27.0
4500,INV-002082,113.0,2025-10-03,46726.92,invoice_payment,42.0
4070,INV-004663,89.0,2025-10-03,16342.67,invoice_payment,66.0
4121,INV-000100,71.0,2025-10-03,34373.57,invoice_payment,78.0
4439,INV-006036,63.0,2025-10-03,11141.82,invoice_payment,33.0
4025,INV-000044,92.0,2025-10-03,28129.53,invoice_payment,70.0
3790,INV-003452,130.0,2025-10-03,24709.37,invoice_payment,105.0
4548,INV-007483,79.0,2025-10-03,20585.53,invoice_payment,38.0
4890,INV-007571,7.0,2025-10-04,13075.6,invoice_payment,11.0
3619,INV-007948,70.0,2025-10-04,36183.31,invoice_payment,104.0
4386,INV-004889,96.0,2025-10-04,14770.18,invoice_payment,54.0
3633,INV-005599,130.0,2025-10-04,14541.4,invoice_payment,73.0
3982,INV-007896,76.0,2025-10-04,34583.88,invoice_payment,44.0
4455,INV-006855,41.0,2025-10-04,7708.59,invoice_payment,47.0
4489,INV-001731,72.0,2025-10-04,48591.12,invoice_payment,29.0
4104,INV-004136,132.0,2025-10-04,32231.52,invoice_payment,35.0
4344,INV-001954,77.0,2025-10-04,18875.98,invoice_payment,43.0
4597,INV-002431,6.0,2025-10-04,20743.36,invoice_payment,19.0
4851,INV-001077,1.0,2025-10-05,42652.84,invoice_payment,14.0
4688,INV-006468,110.0,2025-10-05,9941.05,invoice_payment,28.0
4330,INV-001717,127.0,2025-10-05,17609.74,invoice_payment,45.0
4923,INV-007532,7.0,2025-10-05,50657.56,invoice_payment,9.0
4515,INV-001241,40.0,2025-10-05,42932.75,invoice_payment,43.0
4038,INV-002230,60.0,2025-10-05,10760.8,invoice_payment,41.0
3621,INV-004939,108.0,2025-10-05,19170.03,invoice_payment,75.0
4364,INV-007983,3.0,2025-10-05,28969.68,invoice_payment,11.0
3848,INV-006738,85.0,2025-10-05,29412.72,invoice_payment,86.0
4055,INV-006250,101.0,2025-10-05,33439.17,invoice_payment,69.0
4474,INV-005161,40.0,2025-10-05,8176.39,invoice_payment,31.0
4410,INV-001894,22.0,2025-10-05,45598.74,invoice_payment,8.0
4401,INV-003008,20.0,2025-10-05,17568.52,invoice_payment,9.0
4189,INV-005199,44.0,2025-10-05,6217.73,invoice_payment,28.0
4321,INV-003202,115.0,2025-10-05,29441.89,invoice_payment,46.0
3506,INV-002435,70.0,2025-10-05,40981.78,invoice_payment,83.0
4355,INV-002453,39.0,2025-10-05,47842.63,invoice_payment,43.0
4397,INV-001916,14.0,2025-10-06,469930.13,invoice_payment,10.0
4575,INV-004111,41.0,2025-10-06,20706.84,invoice_payment,38.0
4464,INV-000394,38.0,2025-10-06,16977.56,invoice_payment,33.0
4391,INV-006457,39.0,2025-10-06,33954.59,invoice_payment,41.0
3916,INV-003582,105.0,2025-10-06,320527.9,invoice_payment,51.0
4402,INV-000603,41.0,2025-10-06,20980.92,invoice_payment,40.0
4224,INV-000135,143.0,2025-10-06,12516.53,invoice_payment,27.0
3969,INV-004513,114.0,2025-10-06,15017.58,invoice_payment,78.0
4704,INV-000167,1.0,2025-10-06,37484.94,invoice_payment,12.0
3879,INV-005585,126.0,2025-10-06,22867.13,invoice_payment,85.0
4323,INV-001586,41.0,2025-10-06,7368.9,invoice_payment,47.0
4304,INV-006343,135.0,2025-10-06,38980.7,invoice_payment,63.0
4877,INV-005362,13.0,2025-10-06,48589.58,invoice_payment,13.0
4527,INV-007419,68.0,2025-10-06,41672.68,invoice_payment,43.0
4743,INV-004245,27.0,2025-10-06,115176.13,invoice_payment,10.0
4503,INV-005227,127.0,2025-10-06,12700.61,invoice_payment,45.0
4473,INV-002241,68.0,2025-10-06,10602.45,invoice_payment,47.0
4721,INV-000165,8.0,2025-10-06,15149.31,invoice_payment,11.0
3788,INV-003669,108.0,2025-10-07,41867.83,invoice_payment,94.0
4476,INV-001569,39.0,2025-10-07,32097.59,invoice_payment,33.0
4337,INV-007203,38.0,2025-10-07,5588.86,invoice_payment,17.0
4157,INV-005388,105.0,2025-10-07,134578.56,invoice_payment,63.0
4335,INV-006966,128.0,2025-10-07,18762.97,invoice_payment,47.0
4734,INV-001615,3.0,2025-10-07,16352.11,invoice_payment,11.0
4433,INV-001827,111.0,2025-10-07,46264.04,invoice_payment,54.0
4775,INV-005547,3.0,2025-10-07,146347.21,invoice_payment,8.0
4058,INV-006781,133.0,2025-10-07,14157.86,invoice_payment,41.0
4416,INV-007777,38.0,2025-10-07,35473.06,invoice_payment,40.0
4422,INV-000340,81.0,2025-10-07,25899.5,invoice_payment,40.0
4915,INV-000007,3.0,2025-10-07,30896.34,invoice_payment,12.0
4374,INV-004027,3.0,2025-10-07,250413.12,invoice_payment,13.0
4507,INV-006355,38.0,2025-10-07,41347.4,invoice_payment,46.0
3843,INV-006361,105.0,2025-10-08,36746.5,invoice_payment,90.0
3736,INV-003326,106.0,2025-10-08,93187.04,invoice_payment,69.0
4326,INV-004764,95.0,2025-10-08,17379.88,invoice_payment,64.0
4127,INV-003592,68.0,2025-10-08,17515.01,invoice_payment,67.0
4103,INV-003589,113.0,2025-10-08,34448.74,invoice_payment,69.0
4774,INV-005418,8.0,2025-10-08,440874.16,invoice_payment,9.0
4693,INV-002598,21.0,2025-10-08,8949.02,invoice_payment,15.0
8044,,,2025-10-08,22090.34,insurance_recovery,
4558,INV-007627,144.0,2025-10-08,21420.1,invoice_payment,42.0
4358,INV-005663,43.0,2025-10-08,47795.56,invoice_payment,45.0
4310,INV-001741,96.0,2025-10-08,30966.88,invoice_payment,65.0
4493,INV-000821,107.0,2025-10-09,28313.47,invoice_payment,49.0
4672,INV-007139,68.0,2025-10-09,22773.85,invoice_payment,34.0
4095,INV-002133,105.0,2025-10-09,13702.04,invoice_payment,71.0
4581,INV-001539,44.0,2025-10-09,31817.66,invoice_payment,26.0
4582,INV-006472,77.0,2025-10-09,17214.87,invoice_payment,41.0
4077,INV-002777,107.0,2025-10-09,39655.02,invoice_payment,72.0
3967,INV-005119,93.0,2025-10-09,10821.04,invoice_payment,51.0
4292,INV-002976,128.0,2025-10-09,17137.27,invoice_payment,52.0
4512,INV-007909,65.0,2025-10-09,17444.46,invoice_payment,48.0
4148,INV-006043,69.0,2025-10-09,32060.51,invoice_payment,66.0
4232,INV-005277,115.0,2025-10-10,43235.03,invoice_payment,60.0
3874,INV-003059,78.0,2025-10-10,48087.07,invoice_payment,59.0
5009,INV-005514,10.0,2025-10-10,9111.62,invoice_payment,6.0
4379,INV-007373,105.0,2025-10-10,36421.81,invoice_payment,61.0
4418,INV-000023,131.0,2025-10-10,127714.69,invoice_payment,43.0
4209,INV-006735,69.0,2025-10-10,127641.93,invoice_payment,61.0
4328,INV-002228,106.0,2025-10-10,44719.19,invoice_payment,50.0
4571,INV-004336,59.0,2025-10-10,21966.0,invoice_payment,43.0
3819,INV-003593,68.0,2025-10-10,138061.88,invoice_payment,64.0
4342,INV-001640,71.0,2025-10-10,39654.01,invoice_payment,64.0
4217,INV-002015,43.0,2025-10-11,47935.88,invoice_payment,32.0
4708,INV-001522,43.0,2025-10-11,89722.75,invoice_payment,32.0
4363,INV-000999,128.0,2025-10-11,78913.67,invoice_payment,48.0
4748,INV-000599,2.0,2025-10-11,37270.43,invoice_payment,14.0
4115,INV-002499,142.0,2025-10-11,35569.2,invoice_payment,41.0
4769,INV-007439,2.0,2025-10-11,34999.29,invoice_payment,12.0
4780,INV-001102,3.0,2025-10-11,11227.89,invoice_payment,11.0
3856,INV-000099,108.0,2025-10-11,13825.09,invoice_payment,92.0
3887,INV-004808,115.0,2025-10-11,41073.32,invoice_payment,104.0
4532,INV-000325,123.0,2025-10-11,35884.72,invoice_payment,47.0
5019,INV-005757,10.0,2025-10-11,13227.45,invoice_payment,6.0
4311,INV-007762,94.0,2025-10-11,37311.43,invoice_payment,23.0
4607,INV-000315,50.0,2025-10-11,70201.57,invoice_payment,41.0
4215,INV-002941,63.0,2025-10-12,87441.92,invoice_payment,33.0
4468,INV-002045,132.0,2025-10-12,48840.91,invoice_payment,38.0
4171,INV-002469,39.0,2025-10-12,48042.42,invoice_payment,37.0
4440,INV-001932,134.0,2025-10-12,13583.94,invoice_payment,42.0
4936,INV-003369,4.0,2025-10-12,58874.12,invoice_payment,15.0
3859,INV-003654,84.0,2025-10-12,118258.17,invoice_payment,63.0
4123,INV-001650,106.0,2025-10-12,22959.92,invoice_payment,71.0
5028,INV-004709,9.0,2025-10-12,396906.42,invoice_payment,6.0
4752,INV-004269,110.0,2025-10-12,133789.67,invoice_payment,30.0
3826,INV-006878,116.0,2025-10-12,99112.76,invoice_payment,65.0
4362,INV-001997,129.0,2025-10-12,14702.41,invoice_payment,49.0
4368,INV-001472,110.0,2025-10-12,16394.34,invoice_payment,48.0
4448,INV-000940,144.0,2025-10-12,46188.05,invoice_payment,41.0
4392,INV-003267,1.0,2025-10-12,43933.59,invoice_payment,17.0
4577,INV-005178,58.0,2025-10-12,22525.2,invoice_payment,29.0
4052,INV-004458,127.0,2025-10-13,377493.07,invoice_payment,48.0
4598,INV-000879,118.0,2025-10-13,37992.22,invoice_payment,43.0
4563,INV-002004,105.0,2025-10-13,149199.7,invoice_payment,31.0
3656,INV-007316,109.0,2025-10-13,84886.2,invoice_payment,80.0
4300,INV-004565,141.0,2025-10-13,76820.04,invoice_payment,56.0
3964,INV-003808,108.0,2025-10-13,25686.99,invoice_payment,100.0
4377,INV-001591,109.0,2025-10-13,22361.56,invoice_payment,64.0
4584,INV-007281,55.0,2025-10-13,22576.39,invoice_payment,30.0
4307,INV-006669,124.0,2025-10-13,34463.04,invoice_payment,55.0
4795,INV-004341,19.0,2025-10-13,5926.4,invoice_payment,12.0
4301,INV-006438,101.0,2025-10-14,45687.64,invoice_payment,57.0
4483,INV-000193,9.0,2025-10-14,280527.48,invoice_payment,9.0
4228,INV-004041,105.0,2025-10-14,35340.81,invoice_payment,64.0
4177,INV-003109,127.0,2025-10-14,22516.69,invoice_payment,39.0
4369,INV-001609,105.0,2025-10-14,20658.59,invoice_payment,50.0
4579,INV-006131,43.0,2025-10-14,39923.97,invoice_payment,46.0
4545,INV-001007,53.0,2025-10-14,14269.47,invoice_payment,49.0
3890,INV-000051,69.0,2025-10-14,19471.22,invoice_payment,62.0
4220,INV-002525,75.0,2025-10-14,16931.71,invoice_payment,65.0
4382,INV-003285,92.0,2025-10-14,24455.21,invoice_payment,49.0
8016,,,2025-10-14,29187.66,rebate,
4133,INV-007444,108.0,2025-10-15,48301.1,invoice_payment,88.0
4811,INV-005416,4.0,2025-10-15,476036.08,invoice_payment,13.0
4990,INV-006234,1.0,2025-10-15,13799.66,invoice_payment,14.0
4692,INV-003113,42.0,2025-10-15,463076.13,invoice_payment,37.0
3446,INV-001264,108.0,2025-10-15,132064.16,invoice_payment,98.0
4600,INV-005254,69.0,2025-10-15,69767.91,invoice_payment,45.0
4589,INV-004632,41.0,2025-10-15,75122.55,invoice_payment,46.0
4745,INV-004608,137.0,2025-10-15,11531.7,invoice_payment,33.0
4295,INV-006774,132.0,2025-10-15,23462.37,invoice_payment,73.0
4479,INV-002505,107.0,2025-10-15,379128.12,invoice_payment,55.0
4252,INV-007175,122.0,2025-10-15,38176.95,invoice_payment,63.0
4267,INV-000491,109.0,2025-10-15,19986.57,invoice_payment,61.0
4333,INV-006159,105.0,2025-10-15,22166.4,invoice_payment,55.0
4315,INV-000839,112.0,2025-10-16,10098.48,invoice_payment,73.0
4398,INV-001044,109.0,2025-10-16,113118.81,invoice_payment,65.0
4976,INV-003312,13.0,2025-10-16,6707.77,invoice_payment,16.0
4631,INV-006072,39.0,2025-10-16,21255.63,invoice_payment,28.0
4463,INV-002962,38.0,2025-10-16,13128.97,invoice_payment,43.0
4145,INV-000867,135.0,2025-10-16,7361.68,invoice_payment,88.0
4804,INV-000483,8.0,2025-10-16,5300.7,invoice_payment,14.0
4678,INV-005780,79.0,2025-10-16,44933.22,invoice_payment,40.0
4494,INV-007922,38.0,2025-10-16,25723.6,invoice_payment,41.0
4519,INV-003396,38.0,2025-10-16,16297.31,invoice_payment,39.0
4825,INV-007802,17.0,2025-10-16,12792.4,invoice_payment,13.0
4844,INV-000369,16.0,2025-10-17,45503.74,invoice_payment,11.0
4647,INV-007859,49.0,2025-10-17,28784.86,invoice_payment,28.0
4856,INV-004798,4.0,2025-10-17,14999.02,invoice_payment,10.0
4931,INV-001647,38.0,2025-10-17,5086.94,invoice_payment,21.0
4848,INV-006276,17.0,2025-10-17,40252.54,invoice_payment,11.0
4640,INV-005567,138.0,2025-10-17,45418.55,invoice_payment,43.0
4408,INV-005858,80.0,2025-10-17,35308.58,invoice_payment,50.0
4966,INV-000245,37.0,2025-10-17,30399.85,invoice_payment,3.0
4547,INV-003092,19.0,2025-10-17,79617.43,invoice_payment,7.0
4102,INV-003587,118.0,2025-10-17,110853.81,invoice_payment,48.0
8038,,,2025-10-17,28026.66,insurance_recovery,
4878,INV-002018,10.0,2025-10-17,37236.61,invoice_payment,9.0
4437,INV-000680,69.0,2025-10-17,42458.77,invoice_payment,63.0
4798,INV-004753,141.0,2025-10-17,47374.44,invoice_payment,31.0
4723,INV-006091,127.0,2025-10-18,113118.29,invoice_payment,38.0
4888,INV-007334,11.0,2025-10-18,18819.93,invoice_payment,10.0
4245,INV-000761,107.0,2025-10-18,10066.57,invoice_payment,67.0
4540,INV-007201,146.0,2025-10-18,358512.18,invoice_payment,39.0
4166,INV-002481,38.0,2025-10-18,122743.57,invoice_payment,43.0
4634,INV-004445,39.0,2025-10-18,43350.57,invoice_payment,30.0
4781,INV-001274,128.0,2025-10-18,34277.29,invoice_payment,33.0
4273,INV-004596,105.0,2025-10-18,33060.44,invoice_payment,64.0
4485,INV-002182,6.0,2025-10-18,21926.74,invoice_payment,13.0
4090,INV-005356,73.0,2025-10-18,80677.0,invoice_payment,80.0
5050,INV-003906,33.0,2025-10-18,33785.18,invoice_payment,10.0
4904,INV-006498,15.0,2025-10-19,11072.06,invoice_payment,10.0
4910,INV-004235,20.0,2025-10-19,37717.37,invoice_payment,9.0
4866,INV-003144,2.0,2025-10-19,42555.74,invoice_payment,12.0
4822,INV-005495,26.0,2025-10-19,38139.25,invoice_payment,16.0
4508,INV-006324,69.0,2025-10-19,6584.07,invoice_payment,58.0
4260,INV-006117,106.0,2025-10-19,328991.49,invoice_payment,81.0
4509,INV-003226,93.0,2025-10-19,17378.46,invoice_payment,43.0
3825,INV-007569,119.0,2025-10-19,50144.22,invoice_payment,102.0
4316,INV-006165,105.0,2025-10-19,43644.55,invoice_payment,61.0
4365,INV-004787,104.0,2025-10-19,41858.1,invoice_payment,55.0
4231,INV-000145,129.0,2025-10-19,35510.73,invoice_payment,69.0
4432,INV-007582,41.0,2025-10-19,291630.67,invoice_payment,51.0
5016,INV-004664,6.0,2025-10-19,27870.02,invoice_payment,14.0
4465,INV-005943,68.0,2025-10-19,407309.59,invoice_payment,46.0
8189,,,2025-10-19,107122.95,tax_refund,
3999,INV-002892,74.0,2025-10-19,424705.15,invoice_payment,58.0
4348,INV-001503,105.0,2025-10-20,22516.99,invoice_payment,58.0
4522,INV-003324,56.0,2025-10-20,21100.82,invoice_payment,42.0
4541,INV-006792,127.0,2025-10-20,7887.14,invoice_payment,55.0
8084,,,2025-10-20,46062.64,credit_memo,
4331,INV-002155,71.0,2025-10-20,24579.09,invoice_payment,60.0
4187,INV-006868,142.0,2025-10-20,45214.49,invoice_payment,44.0
8048,,,2025-10-20,11988.78,insurance_recovery,
4193,INV-000785,76.0,2025-10-20,12596.45,invoice_payment,43.0
4566,INV-001750,40.0,2025-10-20,120479.58,invoice_payment,53.0
4605,INV-000773,38.0,2025-10-21,9977.16,invoice_payment,36.0
4642,INV-006675,68.0,2025-10-21,23540.06,invoice_payment,47.0
4347,INV-004770,68.0,2025-10-21,19165.31,invoice_payment,60.0
4270,INV-000934,90.0,2025-10-21,42550.62,invoice_payment,67.0
4426,INV-007017,117.0,2025-10-21,10322.9,invoice_payment,53.0
4859,INV-003679,14.0,2025-10-21,30095.24,invoice_payment,14.0
4434,INV-005903,128.0,2025-10-21,23563.18,invoice_payment,52.0
4691,INV-006623,39.0,2025-10-21,413194.94,invoice_payment,28.0
4891,INV-001021,52.0,2025-10-21,30493.32,invoice_payment,28.0
4257,INV-007383,116.0,2025-10-21,14171.51,invoice_payment,68.0
4196,INV-005853,114.0,2025-10-21,5871.06,invoice_payment,74.0
4506,INV-004659,129.0,2025-10-21,36788.39,invoice_payment,45.0
4354,INV-001291,105.0,2025-10-21,106703.28,invoice_payment,59.0
4028,INV-002441,75.0,2025-10-21,39561.46,invoice_payment,58.0
3670,INV-006070,123.0,2025-10-21,11541.52,invoice_payment,87.0
4195,INV-001111,74.0,2025-10-21,36235.92,invoice_payment,89.0
4176,INV-002742,130.0,2025-10-22,147453.26,invoice_payment,92.0
5038,INV-006205,3.0,2025-10-22,10241.69,invoice_payment,15.0
4882,INV-003525,8.0,2025-10-22,32285.54,invoice_payment,14.0
4815,INV-000390,5.0,2025-10-22,6102.43,invoice_payment,19.0
4881,INV-003273,1.0,2025-10-22,143153.18,invoice_payment,14.0
4564,INV-004546,86.0,2025-10-22,18617.21,invoice_payment,40.0
4134,INV-007767,106.0,2025-10-22,14456.34,invoice_payment,80.0
4736,INV-004056,60.0,2025-10-22,26292.8,invoice_payment,41.0
4309,INV-006149,69.0,2025-10-22,46946.28,invoice_payment,79.0
4652,INV-002828,71.0,2025-10-22,19235.03,invoice_payment,48.0
4271,INV-000526,68.0,2025-10-23,28310.36,invoice_payment,69.0
4943,INV-006948,2.0,2025-10-23,94080.8,invoice_payment,11.0
4874,INV-005336,38.0,2025-10-23,41506.19,invoice_payment,30.0
4373,INV-007282,78.0,2025-10-23,10421.76,invoice_payment,59.0
4611,INV-004822,40.0,2025-10-23,49085.09,invoice_payment,37.0
4583,INV-006180,120.0,2025-10-23,18664.96,invoice_payment,40.0
4222,INV-003921,45.0,2025-10-23,19810.19,invoice_payment,44.0
4562,INV-004760,17.0,2025-10-23,26834.77,invoice_payment,11.0
4952,INV-001990,7.0,2025-10-23,31748.42,invoice_payment,10.0
4957,INV-001391,4.0,2025-10-24,9198.4,invoice_payment,11.0
4983,INV-004397,22.0,2025-10-24,110768.42,invoice_payment,8.0
4303,INV-001148,70.0,2025-10-24,28822.58,invoice_payment,81.0
4488,INV-003119,42.0,2025-10-24,37465.95,invoice_payment,49.0
4047,INV-006656,75.0,2025-10-24,26801.86,invoice_payment,89.0
4242,INV-006848,105.0,2025-10-24,40859.46,invoice_payment,73.0
4174,INV-006995,106.0,2025-10-24,42374.4,invoice_payment,49.0
4556,INV-006299,128.0,2025-10-24,22833.68,invoice_payment,43.0
8051,,,2025-10-24,10586.78,tax_refund,
4529,INV-005505,6.0,2025-10-25,23331.07,invoice_payment,17.0
5082,INV-000637,35.0,2025-10-25,47604.02,invoice_payment,13.0
4906,INV-006567,1.0,2025-10-25,60784.91,invoice_payment,16.0
4980,INV-006558,6.0,2025-10-25,385091.84,invoice_payment,10.0
4266,INV-004210,107.0,2025-10-25,304406.33,invoice_payment,72.0
4810,INV-001599,40.0,2025-10-25,58234.91,invoice_payment,38.0
4643,INV-007970,39.0,2025-10-25,42626.92,invoice_payment,36.0
4962,INV-000843,1.0,2025-10-25,34190.73,invoice_payment,11.0
4895,INV-007306,5.0,2025-10-25,22998.06,invoice_payment,16.0
8047,,,2025-10-25,175560.91,interest_income,
4248,INV-003598,105.0,2025-10-26,41638.05,invoice_payment,44.0
4978,INV-006805,24.0,2025-10-26,19210.89,invoice_payment,11.0
4576,INV-004815,3.0,2025-10-26,30837.0,invoice_payment,13.0
4513,INV-007576,81.0,2025-10-26,32590.83,invoice_payment,49.0
4586,INV-002165,116.0,2025-10-26,106027.01,invoice_payment,43.0
4615,INV-004402,68.0,2025-10-26,8330.21,invoice_payment,54.0
4353,INV-003911,106.0,2025-10-26,40433.39,invoice_payment,64.0
4686,INV-000942,38.0,2025-10-26,18571.41,invoice_payment,34.0
4186,INV-007959,70.0,2025-10-26,37109.55,invoice_payment,80.0
4396,INV-000328,113.0,2025-10-26,41332.82,invoice_payment,60.0
4596,INV-007091,128.0,2025-10-26,12848.17,invoice_payment,41.0
4729,INV-000588,111.0,2025-10-26,42577.97,invoice_payment,46.0
4152,INV-007051,106.0,2025-10-26,424015.55,invoice_payment,53.0
4986,INV-007943,60.0,2025-10-26,46352.84,invoice_payment,25.0
4496,INV-003729,71.0,2025-10-27,32712.62,invoice_payment,52.0
4755,INV-001816,38.0,2025-10-27,74232.57,invoice_payment,44.0
3985,INV-000807,138.0,2025-10-27,29910.13,invoice_payment,67.0
3892,INV-001177,78.0,2025-10-27,35469.22,invoice_payment,75.0
8140,,,2025-10-27,199345.0,interest_income,
4860,INV-006167,133.0,2025-10-27,31962.23,invoice_payment,35.0
4417,INV-007815,127.0,2025-10-27,30935.02,invoice_payment,60.0
8192,,,2025-10-27,17152.78,insurance_recovery,
4202,INV-005394,129.0,2025-10-27,34812.91,invoice_payment,49.0
4409,INV-000913,68.0,2025-10-28,32968.34,invoice_payment,61.0
4490,INV-006922,71.0,2025-10-28,19015.31,invoice_payment,53.0
4414,INV-007019,131.0,2025-10-28,41849.49,invoice_payment,61.0
4763,INV-005069,128.0,2025-10-28,21164.43,invoice_payment,45.0
4381,INV-007895,102.0,2025-10-28,22458.74,invoice_payment,64.0
4664,INV-002413,112.0,2025-10-28,36717.09,invoice_payment,38.0
4114,INV-007666,75.0,2025-10-28,117339.47,invoice_payment,88.0
4887,INV-003597,139.0,2025-10-28,42474.07,invoice_payment,35.0
4824,INV-006486,64.0,2025-10-28,23104.86,invoice_payment,40.0
4687,INV-006118,39.0,2025-10-28,21815.62,invoice_payment,36.0
4758,INV-003096,83.0,2025-10-28,29152.34,invoice_payment,30.0
3956,INV-002446,108.0,2025-10-29,87788.56,invoice_payment,71.0
4667,INV-005239,63.0,2025-10-29,19839.56,invoice_payment,39.0
4199,INV-007915,95.0,2025-10-29,347273.5,invoice_payment,81.0
4954,INV-002939,40.0,2025-10-29,15026.31,invoice_payment,31.0
8194,,,2025-10-29,23431.03,credit_memo,
4510,INV-005831,111.0,2025-10-29,35014.02,invoice_payment,53.0
4553,INV-001994,64.0,2025-10-29,99667.73,invoice_payment,48.0
4098,INV-005152,105.0,2025-10-29,7322.38,invoice_payment,60.0
3928,INV-000210,92.0,2025-10-29,5820.47,invoice_payment,74.0
4767,INV-000971,88.0,2025-10-29,120114.42,invoice_payment,45.0
4620,INV-003240,40.0,2025-10-29,37722.82,invoice_payment,42.0
4621,INV-007717,27.0,2025-10-29,111747.76,invoice_payment,12.0
4695,INV-001260,128.0,2025-10-29,7100.82,invoice_payment,36.0
4537,INV-001061,109.0,2025-10-29,27418.52,invoice_payment,50.0
4136,INV-001087,98.0,2025-10-29,27267.17,invoice_payment,57.0
4648,INV-001778,69.0,2025-10-30,256586.83,invoice_payment,56.0
5184,INV-005950,3.0,2025-10-30,36115.0,invoice_payment,10.0
4339,INV-007720,114.0,2025-10-30,29220.56,invoice_payment,70.0
4613,INV-001963,9.0,2025-10-30,41550.78,invoice_payment,14.0
4429,INV-004978,68.0,2025-10-30,24373.88,invoice_payment,62.0
8127,,,2025-10-30,172481.92,insurance_recovery,
4275,INV-000324,68.0,2025-10-30,38213.11,invoice_payment,76.0
4399,INV-007695,68.0,2025-10-30,36751.89,invoice_payment,64.0
